theta_in,theta_out,d_in_mm,d_out_mm,px_mm,py_mm,pz_mm,qx,qy,qz,qw
0.0,0.0,12.777777777777779,0.0,-68.47505950927734,271.36273193359375,-296.5353088378906,0.701576828956604,-0.03784581273794174,0.0,0.7115880846977234
0.0,0.0,12.777777777777779,0.0,-68.47505950927734,271.36273193359375,-296.5353088378906,0.701576828956604,-0.03784581273794174,0.0,0.7115880846977234
0.0,0.0,12.777777777777779,0.0,-68.36343383789062,271.9576416015625,-295.7449035644531,0.7036504745483398,-0.03852243721485138,0.0,0.7095012068748474
0.0,0.0,12.777777777777779,0.0,-69.04784393310547,271.88238525390625,-295.7704162597656,0.703130304813385,-0.036581795662641525,0.0,0.710119366645813
0.0,0.0,12.777777777777779,0.0,-69.13756561279297,272.3034362792969,-296.12335205078125,0.7036798596382141,-0.036418695002794266,0.0,0.7095832228660583
0.0,0.0,12.777777777777779,0.0,-68.82962799072266,272.0144348144531,-295.7580261230469,0.7028359174728394,-0.037408072501420975,0.0,0.7103676795959473
0.0,0.0,12.777777777777779,0.0,-68.82962799072266,272.0144348144531,-295.7580261230469,0.7028359174728394,-0.037408072501420975,0.0,0.7103676795959473
0.0,0.0,12.777777777777779,0.0,-68.96381378173828,271.5999450683594,-295.7547607421875,0.7016867399215698,-0.03799637779593468,0.0,0.7114716172218323
0.0,0.0,12.777777777777779,0.0,-69.55697631835938,272.21759033203125,-295.4780578613281,0.7027658820152283,-0.0370078980922699,0.0,0.7104579210281372
0.0,0.0,12.777777777777779,0.0,-69.56978607177734,272.5365295410156,-295.9107971191406,0.7033278942108154,-0.03720177710056305,0.0,0.7098914384841919
0.0,0.0,12.777777777777779,0.0,-68.95085906982422,272.6985168457031,-295.83837890625,0.7036970257759094,-0.03897345811128616,0.0,0.7094305157661438
0.0,0.0,12.777777777777779,0.0,-68.95085906982422,272.6985168457031,-295.83837890625,0.7036970257759094,-0.03897345811128616,0.0,0.7094305157661438
0.0,0.0,12.777777777777779,0.0,-69.27885437011719,272.7165832519531,-295.4853515625,0.7043654918670654,-0.03778345137834549,0.0,0.7088311910629272
0.0,0.0,12.777777777777779,0.0,-67.60768127441406,273.17108154296875,-294.4607238769531,0.7063682675361633,-0.042649030685424805,0.0,0.7065585255622864
0.0,0.0,12.777777777777779,0.0,-68.83341217041016,272.2151794433594,-295.2890319824219,0.7032237648963928,-0.039168573915958405,0.0,0.7098888754844666
0.0,0.0,12.777777777777779,0.0,-68.44320678710938,271.8202209472656,-295.157958984375,0.7026916146278381,-0.04012574627995491,0.0,0.7103621363639832
0.0,0.0,12.777777777777779,0.0,-68.44320678710938,271.8202209472656,-295.157958984375,0.7026916146278381,-0.04012574627995491,0.0,0.7103621363639832
0.0,0.0,12.777777777777779,0.0,-68.85912322998047,271.50848388671875,-295.1637878417969,0.7020890116691589,-0.03889716416597366,0.0,0.7110260128974915
0.0,0.0,12.777777777777779,0.0,-68.7753677368164,271.95556640625,-295.2231750488281,0.7033615708351135,-0.039059922099113464,0.0,0.7097583413124084
0.0,0.0,12.777777777777779,0.0,-68.971923828125,272.88824462890625,-295.06402587890625,0.7059544324874878,-0.03800659254193306,0.0,0.7072367668151855
0.0,0.0,12.777777777777779,0.0,-68.3835220336914,272.88226318359375,-295.41412353515625,0.7062844634056091,-0.04000333696603775,0.0,0.7067970037460327
0.0,0.0,12.777777777777779,0.0,-68.3835220336914,272.88226318359375,-295.41412353515625,0.7062844634056091,-0.04000333696603775,0.0,0.7067970037460327
0.0,0.0,12.777777777777779,0.0,-68.66941833496094,273.1412658691406,-295.28778076171875,0.7067542672157288,-0.04042332246899605,0.0,0.7063033580780029
0.0,0.0,12.777777777777779,0.0,-67.84672546386719,272.423583984375,-295.2303466796875,0.7053420543670654,-0.041651513427495956,0.0,0.7076423764228821
0.0,0.0,12.777777777777779,0.0,-68.67411041259766,271.3367919921875,-295.8799133300781,0.7016968131065369,-0.039358414709568024,0.0,0.7113877534866333
0.0,0.0,12.777777777777779,0.0,-68.576904296875,271.6672058105469,-296.456298828125,0.7019281387329102,-0.039439212530851364,0.0,0.7111549973487854
0.0,0.0,12.777777777777779,0.0,-68.576904296875,271.6672058105469,-296.456298828125,0.7019281387329102,-0.039439212530851364,0.0,0.7111549973487854
0.0,0.0,12.777777777777779,0.0,-67.54383087158203,270.9918518066406,-296.73333740234375,0.700286865234375,-0.04189728572964668,0.0,0.7126309871673584
0.0,0.0,12.777777777777779,0.0,-67.36260986328125,271.3567810058594,-296.7074890136719,0.7010526657104492,-0.04210036247968674,0.0,0.7118657231330872
0.0,0.0,12.777777777777779,0.0,-67.49858856201172,272.0403747558594,-296.137451171875,0.7030037641525269,-0.04247028008103371,0.0,0.709916889667511
0.0,0.0,12.777777777777779,0.0,-68.69960021972656,271.7304382324219,-296.559814453125,0.7016102075576782,-0.03966802731156349,0.0,0.7114559412002563
0.0,0.0,12.777777777777779,0.0,-68.69960021972656,271.7304382324219,-296.559814453125,0.7016102075576782,-0.03966802731156349,0.0,0.7114559412002563
0.0,0.0,12.777777777777779,0.0,-67.35586547851562,271.444091796875,-296.3169250488281,0.7011537551879883,-0.043326593935489655,0.0,0.7116925120353699
0.0,0.0,12.777777777777779,0.0,-67.26232147216797,271.4442138671875,-296.0446472167969,0.7015987038612366,-0.042385734617710114,0.0,0.7113105058670044
0.0,0.0,12.777777777777779,0.0,-67.67516326904297,271.34503173828125,-295.52581787109375,0.7020323872566223,-0.041044410318136215,0.0,0.7109612226486206
0.0,0.0,12.777777777777779,0.0,-68.69844818115234,271.84259033203125,-295.7435302734375,0.70327228307724,-0.03843269869685173,0.0,0.7098809480667114
0.0,0.0,12.777777777777779,0.0,-68.69844818115234,271.84259033203125,-295.7435302734375,0.70327228307724,-0.03843269869685173,0.0,0.7098809480667114
0.0,0.0,12.777777777777779,0.0,-67.80560302734375,272.28179931640625,-295.3697509765625,0.7048954367637634,-0.041275039315223694,0.0,0.7081093192100525
0.0,0.0,12.777777777777779,0.0,-68.70355224609375,271.0009765625,-295.5166320800781,0.7017615437507629,-0.03899339213967323,0.0,0.7113439440727234
0.0,0.0,12.777777777777779,0.0,-69.29702758789062,272.22509765625,-295.1849670410156,0.7049056887626648,-0.038390062749385834,0.0,0.7082613110542297
0.0,0.0,12.777777777777779,0.0,-69.5482406616211,272.16845703125,-295.2135314941406,0.7047768831253052,-0.038258589804172516,0.0,0.7083966135978699
0.0,0.0,12.777777777777779,0.0,-69.5482406616211,272.16845703125,-295.2135314941406,0.7047768831253052,-0.038258589804172516,0.0,0.7083966135978699
0.0,0.0,12.777777777777779,0.0,-69.59228515625,272.40338134765625,-294.9316711425781,0.7056645154953003,-0.037013933062553406,0.0,0.7075785994529724
0.0,0.0,12.777777777777779,0.0,-69.6286849975586,272.856201171875,-294.5226745605469,0.7072665095329285,-0.03642654046416283,0.0,0.7060078978538513
0.0,0.0,12.777777777777779,0.0,-69.99259185791016,273.3740234375,-294.4711608886719,0.7085580825805664,-0.03631631284952164,0.0,0.7047173380851746
0.0,0.0,16.666666666666664,0.0,-69.9997787475586,272.42620849609375,-296.41656494140625,0.7046985030174255,-0.03616650402545929,0.0,0.7085844874382019
0.0,0.0,16.666666666666664,0.0,-69.9997787475586,272.42620849609375,-296.41656494140625,0.7046985030174255,-0.03616650402545929,0.0,0.7085844874382019
0.0,0.0,16.666666666666664,0.0,-69.39218139648438,270.799560546875,-296.271728515625,0.7007472515106201,-0.036697205156087875,0.0,0.7124651670455933
0.0,0.0,16.666666666666664,0.0,-69.16571807861328,271.0147399902344,-296.4710693359375,0.7014000415802002,-0.03766991198062897,0.0,0.7117716670036316
0.0,0.0,16.666666666666664,0.0,-69.50955963134766,270.7629089355469,-296.4818420410156,0.7002274394035339,-0.03692946583032608,0.0,0.7129640579223633
0.0,0.0,16.666666666666664,0.0,-69.35546875,271.0984802246094,-296.4308166503906,0.700656533241272,-0.03761071339249611,0.0,0.7125067710876465
0.0,0.0,16.666666666666664,0.0,-69.35546875,271.0984802246094,-296.4308166503906,0.700656533241272,-0.03761071339249611,0.0,0.7125067710876465
0.0,0.0,16.666666666666664,0.0,-69.29967498779297,270.9308166503906,-296.2479248046875,0.7002373933792114,-0.03704676404595375,0.0,0.712948203086853
0.0,0.0,16.666666666666664,0.0,-69.49588012695312,270.877197265625,-297.1195068359375,0.6994270086288452,-0.03571522608399391,0.0,0.7138110995292664
0.0,0.0,16.666666666666664,0.0,-68.96182250976562,270.6814880371094,-297.2449645996094,0.6987056732177734,-0.03617136925458908,0.0,0.7144942283630371
0.0,0.0,16.666666666666664,0.0,-68.13467407226562,270.8118896484375,-297.57275390625,0.6985947489738464,-0.03906010836362839,0.0,0.7144505977630615
0.0,0.0,16.666666666666664,0.0,-68.13467407226562,270.8118896484375,-297.57275390625,0.6985947489738464,-0.03906010836362839,0.0,0.7144505977630615
0.0,0.0,16.666666666666664,0.0,-67.89978790283203,270.2845458984375,-297.03192138671875,0.6976509690284729,-0.038484442979097366,0.0,0.7154034972190857
0.0,0.0,16.666666666666664,0.0,-67.34638977050781,271.3695983886719,-296.5196838378906,0.7009023427963257,-0.040444474667310715,0.0,0.7121096253395081
0.0,0.0,16.666666666666664,0.0,-66.9057846069336,272.6707458496094,-296.0186462402344,0.7041894793510437,-0.04186094179749489,0.0,0.7087770104408264
0.0,0.0,16.666666666666664,0.0,-67.88544464111328,272.8525085449219,-296.1316833496094,0.7042292356491089,-0.03979117423295975,0.0,0.7088566422462463
0.0,0.0,16.666666666666664,0.0,-67.88544464111328,272.8525085449219,-296.1316833496094,0.7042292356491089,-0.03979117423295975,0.0,0.7088566422462463
0.0,0.0,16.666666666666664,0.0,-66.9124526977539,272.58203125,-296.1323547363281,0.7043078541755676,-0.04213760420680046,0.0,0.7086430191993713
0.0,0.0,16.666666666666664,0.0,-67.17965698242188,272.4639892578125,-296.3386535644531,0.7039980888366699,-0.0416494645178318,0.0,0.7089794874191284
0.0,0.0,16.666666666666664,0.0,-66.41553497314453,272.3685607910156,-296.20697021484375,0.703883945941925,-0.04431862011551857,0.0,0.7089310884475708
0.0,0.0,16.666666666666664,0.0,-67.18633270263672,272.65545654296875,-295.5495910644531,0.7049401998519897,-0.04310911148786545,0.0,0.7079553604125977
0.0,0.0,16.666666666666664,0.0,-67.18633270263672,272.65545654296875,-295.5495910644531,0.7049401998519897,-0.04310911148786545,0.0,0.7079553604125977
0.0,0.0,16.666666666666664,0.0,-67.55156707763672,273.0809631347656,-295.8406677246094,0.7058237195014954,-0.04296129569411278,0.0,0.7070835828781128
0.0,0.0,16.666666666666664,0.0,-67.61810302734375,272.5324401855469,-295.3211975097656,0.7051317691802979,-0.04176461324095726,0.0,0.7078452706336975
0.0,0.0,16.666666666666664,0.0,-66.94001007080078,272.90655517578125,-295.1209411621094,0.7062658071517944,-0.04331034794449806,0.0,0.7066207528114319
